mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.026523542404174805,0.01681460385024432,0.019062137603759764,0.008344346449089497,5,2,2,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8823529411764706,0.8444444444444444,0.8262910798122066,0.8813559322033898,0.8623853211009175,0.8593659437474856,0.021622562514564524,70,0.9289501590668081,0.9092896174863389,0.8857808857808858,0.9181034482758621,0.8935672514619883,0.9071382724143765,0.015753935001345247
0.020107603073120116,0.0031998165889659588,0.016016292572021484,0.0030578519107848237,5,2,5,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8823529411764706,0.8444444444444444,0.8262910798122066,0.8813559322033898,0.8623853211009175,0.8593659437474856,0.021622562514564524,70,0.9289501590668081,0.9094874591057798,0.8857808857808858,0.9181034482758621,0.8935672514619883,0.9071778407382649,0.015759536188379324
0.03577380180358887,0.01953950045144417,0.020191717147827148,0.015492943913285512,5,2,10,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8823529411764706,0.8444444444444444,0.8262910798122066,0.8813559322033898,0.8623853211009175,0.8593659437474856,0.021622562514564524,70,0.9271383315733897,0.9094874591057798,0.883177570093458,0.9181034482758621,0.8935672514619883,0.9062948121020955,0.01600304261731663
0.032715988159179685,0.014597430814536632,0.025986242294311523,0.009924658667694819,5,2,20,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8823529411764706,0.8458149779735683,0.8341232227488151,0.8680851063829788,0.8623853211009175,0.8585523138765498,0.01691777855662476,74,0.9271383315733897,0.907103825136612,0.8782201405152225,0.9108485499462943,0.8935672514619883,0.9033756197267013,0.01651310327182331
0.024831724166870118,0.008978380850482644,0.013195371627807618,0.0008715886306237369,5,5,2,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8833333333333333,0.8471615720524017,0.822429906542056,0.8680851063829788,0.867579908675799,0.8577179653973138,0.021059758546417427,79,0.9203354297693921,0.9079089924160346,0.880093131548312,0.9139784946236559,0.8891481913652275,0.9022928479445245,0.015226552995352105
0.02459874153137207,0.018091487350381817,0.011223220825195312,0.0007787574571483363,5,5,5,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.8833333333333333,0.8471615720524017,0.822429906542056,0.8680851063829788,0.867579908675799,0.8577179653973138,0.021059758546417427,79,0.9203354297693921,0.9079089924160346,0.880093131548312,0.9139784946236559,0.8891481913652275,0.9022928479445245,0.015226552995352105
0.027455711364746095,0.015920520851355358,0.012786531448364257,0.0029030431916660234,5,5,10,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8833333333333333,0.8471615720524017,0.822429906542056,0.8680851063829788,0.867579908675799,0.8577179653973138,0.021059758546417427,79,0.9203354297693921,0.9079089924160346,0.880093131548312,0.9139784946236559,0.8891481913652275,0.9022928479445245,0.015226552995352105
0.017285490036010744,0.0040472657131049306,0.01665940284729004,0.008923963478106589,5,5,20,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.8833333333333333,0.8421052631578947,0.8301886792452831,0.864406779661017,0.867579908675799,0.8575227928146655,0.0189714145047337,83,0.9203354297693921,0.906318082788671,0.8751458576429405,0.9090909090909091,0.8891481913652275,0.900007694131428,0.01594730290100468
0.016371393203735353,0.0021544553480748506,0.011645984649658204,0.0027456113777351143,5,10,2,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8813559322033898,0.8355555555555556,0.8421052631578947,0.8632478632478633,0.8663594470046083,0.8577248122338623,0.016726847259103207,75,0.9079229122055674,0.9020902090209021,0.8698710433763188,0.9051724137931034,0.8745603751465416,0.8919233907084866,0.01626447556912204
0.016957998275756836,0.004382007034602642,0.013624811172485351,0.005612760649567975,5,10,5,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.8813559322033898,0.8355555555555556,0.8421052631578947,0.8632478632478633,0.8663594470046083,0.8577248122338623,0.016726847259103207,75,0.9079229122055674,0.9020902090209021,0.8698710433763188,0.9051724137931034,0.8745603751465416,0.8919233907084866,0.01626447556912204
0.01723647117614746,0.00192046342763221,0.011944961547851563,0.001364470585521533,5,10,10,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8813559322033898,0.8355555555555556,0.8421052631578947,0.8632478632478633,0.8663594470046083,0.8577248122338623,0.016726847259103207,75,0.9079229122055674,0.9020902090209021,0.8698710433763188,0.9051724137931034,0.8745603751465416,0.8919233907084866,0.01626447556912204
0.019761180877685545,0.0032723528438242796,0.016034698486328124,0.002971016828967103,5,10,20,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8813559322033898,0.8355555555555556,0.8421052631578947,0.8632478632478633,0.8663594470046083,0.8577248122338623,0.016726847259103207,75,0.9079229122055674,0.9020902090209021,0.8698710433763188,0.9051724137931034,0.8745603751465416,0.8919233907084866,0.01626447556912204
0.033314990997314456,0.012543863798003851,0.046376705169677734,0.03691820768672167,7,1,2,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8983050847457628,0.8434782608695652,0.8928571428571429,0.847457627118644,0.8983050847457628,0.8760806400673756,0.025105756025268492,23,0.9741935483870968,0.973741794310722,0.9629629629629629,0.9736842105263158,0.9652173913043478,0.9699599814982891,0.004848618540055597
